die	ART	die	O
kleinen	ADJA	klein	O
Vertraulichkeiten	NN	Vertraulichkeit	O
peinigen	VVINF	peinigen	O
.	$.	.	O

Wenn	KOUS	wenn	O
sie	PPER	sie	O
gar	ADV	gar	O
im	APPRART	in	O
Gespräch	NN	Gespräch	O
ihre	PPOSAT	ihr	O
Hand	NN	Hand	O
aus	APPR	aus	O
die	ART	die	O
meinige	PPOSS	meinig	O
legt	VVFIN	legen	O
,	$,	,	O
und	KON	und	O
im	APPRART	in	O
Interesse	NN	Interesse	O
der	ART	die	O
Unterredung	NN	Unterredung	O
näher	ADJD	nah	O
zu	APPR	zu	O
mir	PPER	ich	O
rückt	VVFIN	rücken	O
,	$,	,	O
daß	KOUS	dass	O
der	ART	die	O
himmlische	ADJA	himmlisch	O
Athem	NN	Athem	O
ihres	PPOSAT	ihr	O
Mundes	NN	Mund	O
meine	PPOSAT	mein	O
Lippen	NN	Lippe	O
erreichen	VVINF	erreichen	O
kann	VMFIN	können	O
.	$.	.	O

-	$(	-	O
ich	PPER	ich	O
glaube	VVFIN	glauben	O
zu	PTKZU	zu	O
versinken	VVINF	versinken	O
,	$,	,	O
wie	KOKOM	wie	O
vom	APPRART	von	O
Wetter	NN	Wetter	O
gerührt	VVPP	rühren	O
.	$.	.	O

-	$(	-	O
Und	KON	und	O
,	$,	,	O
Wilhelm	NE	Wilhelm	B-EntityPER
!	$.	!	O

wenn	KOUS	wenn	O
ich	PPER	ich	O
mich	PRF	ich	O
jemals	ADV	jemals	O
unterstehe	VVFIN	unterstehen	O
,	$,	,	O
diesen	PDAT	dies	O
Himmel	NN	Himmel	O
,	$,	,	O
dieses	PDAT	dies	O
Vertrauen	NN	Vertrauen	O
-	$(	-	O
!	$.	!	O

Du	PPER	du	O
verstehst	VVFIN	verstehen	O
mich	PRF	ich	O
.	$.	.	O

Nein	PTKANT	nein	O
,	$,	,	O
mein	PPOSAT	mein	O
Herz	NN	Herz	O
ist	VAFIN	sein	O
so	ADV	so	O
verderbt	VVFIN	verderben	O
nicht	PTKNEG	nicht	O
!	$.	!	O

Schwach	ADJD	schwach	O
!	$.	!	O

schwach	ADJD	schwach	O
genug	ADV	genug	O
!	$.	!	O

-	$(	-	O
Und	KON	und	O
ist	VAFIN	sein	O
das	PDS	die	O
nicht	PTKNEG	nicht	O
Verderben	NN	Verderben	O
?	$.	?	O

-	$(	-	O
Sie	PPER	Sie	O
ist	VAFIN	sein	O
mir	PPER	ich	O
heilig	ADJD	heilig	O
.	$.	.	O

Alle	PIAT	alle	O
Begier	NN	Begier	O
schweigt	VVFIN	schweigen	O
in	APPR	in	O
ihrer	PPOSAT	ihr	O
Gegenwart	NN	Gegenwart	O
.	$.	.	O

Ich	PPER	ich	O
weiß	VVFIN	wissen	O
nie	ADV	nie	O
,	$,	,	O
wie	KOKOM	wie	O
mir	PPER	ich	O
ist	VAFIN	sein	O
,	$,	,	O
wenn	KOUS	wenn	O
ich	PPER	ich	O
bei	APPR	bei	O
ihr	PPER	ihr	O
bin	VAFIN	sein	O
;	$.	;	O
es	PPER	es	O
ist	VAFIN	sein	O
,	$,	,	O
als	KOKOM	als	O
wenn	KOUS	wenn	O
die	ART	die	O
Seele	NN	Seele	O
sich	PRF	sich	O
mir	PPER	ich	O
in	APPR	in	O
allen	PIAT	alle	O
Nerven	NN	Nerv|Nerven	O
umkehrte	VVFIN	umkehren	O
.	$.	.	O

-	$(	-	O
Sie	PPER	Sie	O
hat	VAFIN	haben	O
eine	ART	eine	O
Melodie	NN	Melodie	O
,	$,	,	O
die	PRELS	die	O
sie	PPER	sie	O
auf	APPR	auf	O
dem	ART	die	B-EntityLOC
Claviere	NN	Claviere	I-EntityLOC
spielet	VVFIN	spielet	O
mit	APPR	mit	O
der	ART	die	O
Kraft	NN	Kraft	O
eines	ART	eine	O
Engels	NN	Engel	O
,	$,	,	O
so	ADV	so	O
simpel	ADJD	simpel	O
und	KON	und	O
so	ADV	so	O
geistvoll	ADJD	geistvoll	O
!	$.	!	O

Es	PPER	es	O
ist	VAFIN	sein	O
ihr	PPOSAT	ihr	O
Leiblied	NN	Leiblied	O
und	KON	und	O
mich	PPER	ich	O
stellt	VVFIN	stellen	O
es	PPER	es	O
von	APPR	von	O
aller	PIAT	alle	O
Bein	NN	Bein	O
,	$,	,	O
Verwirrung	NN	Verwirrung	O
und	KON	und	O
Grillen	NN	Grille|Grillen	O
her	PTKVZ	her	O
,	$,	,	O
wenn	KOUS	wenn	O
sie	PPER	sie	O
nur	ADV	nur	O
die	ART	die	O
erste	ADJA	erst	O
Note	NN	Note	O
davon	PAV	davon	O
greift	VVFIN	greifen	O
.	$.	.	O

Kein	PIAT	keine	O
Wort	NN	Wort	O
von	APPR	von	O
der	ART	die	O
alten	ADJA	alt	O
Zauberkraft	NN	Zauberkraft	O
der	ART	die	O
Musik	NN	Musik	O
ist	VAFIN	sein	O
mir	PPER	ich	O
unwahrscheinlich	ADJD	unwahrscheinlich	O
.	$.	.	O

Wie	KOUS	wie	O
mich	PRF	ich	O
der	ART	die	O
einfache	ADJA	einfach	O
Gesang	NN	Gesang	O
angreift	VVFIN	angreifen	O
!	$.	!	O

Und	KON	und	O
wie	KOUS	wie	O
sie	PPER	sie	O
ihn	PPER	er	O
anzubringen	VVIZU	anbringen	O
weiß	VVFIN	wissen	O
,	$,	,	O
oft	ADV	oft	O
zur	APPRART	zu	O
Zeit	NN	Zeit	O
,	$,	,	O
wo	PWAV	wo	O
ich	PPER	ich	O
mir	PRF	ich	O
eine	ART	eine	O
Kugel	NN	Kugel	O
vor	APPR	vor	O
den	ART	die	O
Kopf	NN	Kopf	O
schießen	VVINF	schießen	O
möchte	VMFIN	mögen	O
!	$.	!	O

Die	ART	die	O
Irrung	NN	Irrung	O
und	KON	und	O
Finsterniß	NN	Finsterniß	O
meiner	PPOSAT	mein	O
Seele	NN	Seele	O
zerstreut	VVFIN	zerstreuen	O
sich	PRF	sich	O
,	$,	,	O
und	KON	und	O
ich	PPER	ich	O
athme	VVFIN	athme	O
wieder	ADV	wieder	O
freier	ADJD	frei	O
.	$.	.	O

===B
Am	APPRART	an	O
18	CARD	18	O
.	$.	.	O
Julius	NE	Julius	O
.	$.	.	O

Wilhelm	NE	Wilhelm	B-EntityPER
,	$,	,	O
was	PRELS	was	O
ist	VAFIN	sein	O
unserem	PPOSAT	unser	O
Herzen	NN	Herz	O
die	ART	die	O
Welt	NN	Welt	O
ohne	APPR	ohne	O
Liebe	NN	Liebe	O
!	$.	!	O

Was	PWS	was	O
eine	ART	eine	O
Zauberlaterne	NN	Zauberlaterne	O
ist	VAFIN	sein	O
ohne	APPR	ohne	O
Licht	NN	Licht	O
!	$.	!	O

Kaum	ADV	kaum	O
bringst	VVFIN	bringen	O
du	PPER	du	O
das	ART	die	O
Lämpchen	NN	Lämpchen	O
hinein	PTKVZ	hinein	O
,	$,	,	O
so	ADV	so	O
scheinen	VVFIN	scheinen	O
dir	PRF	du	O
die	ART	die	O
buntesten	ADJA	bunt	O
Bilder	NN	Bild	O
an	APPR	an	O
deine	PPOSAT	dein	O
weiße	ADJA	weiß	O
Wand	NN	Wand	O
!	$.	!	O

Und	KON	und	O
wenn's	VVFIN	wenn's	O
nichts	PIS	nichts	O
wäre	VAFIN	sein	O
als	KOKOM	als	O
das	PDS	die	O
,	$,	,	O
als	KOKOM	als	O
vorübergehende	ADJA	vorübergehend	O
Phantome	NN	Phantom	O
,	$,	,	O
so	ADV	so	O
macht's	VVFIN	machen	O
doch	ADV	doch	O
immer	ADV	immer	O
unser	PPOSAT	unser	O
Glück	NN	Glück	O
,	$,	,	O
wenn	KOUS	wenn	O
wir	PPER	wir	O
wie	KOKOM	wie	O
frische	ADJA	frisch	O
Jungen	NN	Junge	O
davor	PAV	davor	O
stehen	VVFIN	stehen	O
,	$,	,	O
und	KON	und	O
uns	PRF	wir	O
über	APPR	über	O
die	ART	die	O
Wundererscheinungen	NN	Wundererscheinungen	O
entzücken	VVINF	entzücken	O
.	$.	.	O

Heute	ADV	heute	O
konnte	VMFIN	können	O
ich	PPER	ich	O
nicht	PTKNEG	nicht	O
zu	APPR	zu	O
Lotten	NE	Lotten	B-EntityPER
,	$,	,	O
eine	ART	eine	B-EntityPER
unvermeidliche	ADJA	unvermeidlich	I-EntityPER
Gesellschaft	NN	Gesellschaft	I-EntityPER
hielt	VVFIN	halten	O
mich	PRF	ich	O
ab	PTKVZ	ab	O
.	$.	.	O

Was	PWS	was	O
war	VAFIN	sein	O
zu	APPR	zu	O
thun	NE	thun	O
?	$.	?	O

Ich	PPER	ich	O
schickte	VVFIN	schicken	O
meinen	PPOSAT	mein	B-EntityPER
Diener	NN	Diener	I-EntityPER
hinaus	PTKVZ	hinaus	O
,	$,	,	O
nur	ADV	nur	O
um	APPR	um	O
einen	ART	eine	O
Menschen	NN	Mensch	O
um	APPR	um	O
mich	PPER	ich	O
zu	PTKZU	zu	O
haben	VAINF	haben	O
,	$,	,	O
der	PRELS	die	O
ihr	PPER	ihr	O
heute	ADV	heute	O
nahe	PTKVZ	nahe	O
gekommen	VVPP	kommen	O
wäre	VAFIN	sein	O
.	$.	.	O

Mit	APPR	mit	O
welcher	PIS	welche	O
Ungeduld	NN	Ungeduld	O
ich	PPER	ich	O
ihn	PPER	er	O
erwartete	VVFIN	erwarten	O
,	$,	,	O
mit	APPR	mit	O
welcher	PRELS	welche	O
Freude	NN	Freude	O
ich	PPER	ich	O
ihn	PPER	er	O
wieder	ADV	wieder	O
sah	VVFIN	sehen	O
!	$.	!	O

Ich	PPER	ich	O
hätte	VAFIN	haben	O
ihn	PPER	er	O
gern	ADV	gern	O
bei'm	NE	bei'm	O
Kopse	NN	Kopse	O
genommen	VVPP	nehmen	O
und	KON	und	O
geküßt	VVPP	küssen	O
,	$,	,	O
wenn	KOUS	wenn	O
ich	PPER	ich	O
mich	PRF	ich	O
nicht	PTKNEG	nicht	O
geschämt	VVPP	schämen	O
hätte	VAFIN	haben	O
.	$.	.	O

Man	PIS	man	O
erzählt	VVFIN	erzählen	O
von	APPR	von	O
dem	ART	die	O
Bononischen	NN	Bononischen	O
Steine	NN	Stein	O
,	$,	,	O
daß	KOUS	dass	O
er	PPER	er	O
,	$,	,	O
wenn	KOUS	wenn	O
man	PIS	man	O
ihn	PPER	er	O
in	APPR	in	O
die	ART	die	O
Sonne	NN	Sonne	O
legt	VVFIN	legen	O
,	$,	,	O
ihre	PPOSAT	ihr	O
Strahlen	NN	Strahl|Strahlen	O
anzieht	VVFIN	anziehen	O
und	KON	und	O
eine	ART	eine	O
Weile	NN	Weile	O
bei	APPR	bei	O
Nacht	NN	Nacht	O
leuchtet	VVFIN	leuchten	O
.	$.	.	O

So	ADV	so	O
war	VAFIN	sein	O
mir's	ADJD	mir's	O
mit	APPR	mit	O
dem	ART	die	B-EntityPER
Burschen	NN	Bursche	I-EntityPER
.	$.	.	O

Das	ART	die	O
Gefühl	NN	Gefühl	O
,	$,	,	O
daß	KOUS	dass	O
ihre	PPOSAT	ihr	O
Augen	NN	Auge	O
auf	APPR	auf	O
seinem	PPOSAT	sein	O
Gesichte	NN	Gesicht	O
,	$,	,	O
seinen	PPOSAT	sein	O
Backen	NN	Backe|Backen	O
,	$,	,	O
seinen	PPOSAT	sein	O
Rockknöpfen	NN	Rockknöpfen	O
,	$,	,	O
und	KON	und	O
dem	ART	die	O
Kragen	NN	Kragen	O
am	APPRART	an	O
Surtout	NN	Surtout	O
geruht	VVPP	geruhen|ruhen	O
hatten	VAFIN	haben	O
,	$,	,	O
machte	VVFIN	machen	O
mir	PPER	ich	O
das	ART	die	O
alles	PIS	alle	O
so	ADV	so	O
heilig	ADJD	heilig	O
,	$,	,	O
so	ADV	so	O
werth	NE	werth	O
!	$.	!	O

Ich	PPER	ich	O
hätte	VAFIN	haben	O
in	APPR	in	O
dem	ART	die	O
Augenblick	NN	Augenblick	O
den	ART	die	B-EntityPER
Jungen	NN	Junge	I-EntityPER
nicht	PTKNEG	nicht	O
um	APPR	um	O
tausend	CARD	tausend	O
Thaler	NN	Thaler	O
gegeben	VVPP	geben	O
.	$.	.	O

Es	PPER	es	O
war	VAFIN	sein	O
mir	PPER	ich	O
so	ADV	so	O
wohl	ADV	wohl	O
in	APPR	in	O
seiner	PPOSAT	sein	O
Gegenwart	NN	Gegenwart	O
.	$.	.	O

-	$(	-	O
Bewahre	VVFIN	bewahren	O
dich	PPER	du	O
Gott	NN	Gott	O
,	$,	,	O
daß	KOUS	dass	O
du	PPER	du	O
darüber	PAV	darüber	O
lachest	VVFIN	lachest	O
.	$.	.	O

Wilhelm	NE	Wilhelm	B-EntityPER
,	$,	,	O
sind	VAFIN	sein	O
das	ART	die	O
Phantome	NN	Phantom	O
,	$,	,	O
wenn	KOUS	wenn	O
es	PPER	es	O
uns	PRF	wir	O
wohl	ADV	wohl	O
ist	VAFIN	sein	O
?	$.	?	O

===B
Den	ART	die	O
19	CARD	19	O
.	$.	.	O
Julius	NE	Julius	O
.	$.	.	O

Ich	PPER	ich	O
werde	VAFIN	werden	O
sie	PPER	sie	O
sehen	VVINF	sehen	O
!	$.	!	O

ruf	VVIMP	rufen	O
'	$(	'	O
ich	PPER	ich	O
Morgens	NN	Morgen	O
aus	PTKVZ	aus	O
,	$,	,	O
wenn	KOUS	wenn	O
ich	PPER	ich	O
mich	PPER	ich	O
ermuntere	VVFIN	ermuntern	O
,	$,	,	O
und	KON	und	O
mit	APPR	mit	O
aller	PIAT	alle	O
Heiterkeit	NN	Heiterkeit	O
der	ART	die	O
schönen	ADJA	schön	O
Sonne	NN	Sonne	O
entgegen	APPO	entgegen	O
blicke	VVFIN	blicken	O
;	$.	;	O
ich	PPER	ich	O
werde	VAFIN	werden	O
sie	PPER	sie	O
sehen	VVINF	sehen	O
!	$.	!	O

Und	KON	und	O
da	ADV	da	O
habe	VAFIN	haben	O
ich	PPER	ich	O
für	APPR	für	O
den	ART	die	O
ganzen	ADJA	ganz	O
Tag	NN	Tag	O
keinen	PIAT	keine	O
Wunsch	NN	Wunsch	O
weiter	PTKVZ	weiter	O
.	$.	.	O

Alles	PIS	alle	O
,	$,	,	O
alles	PIS	alle	O
verschlingt	VVFIN	verschlingen	O
sich	PRF	sich	O
in	APPR	in	O
dieser	PDAT	dies	O
Aussicht	NN	Aussicht	O
.	$.	.	O

===B
Den	ART	die	O
20	CARD	20	O
.	$.	.	O
Julius	NE	Julius	O
.	$.	.	O

Eure	PPOSAT	euer	O
Idee	NN	Idee	O
will	VMFIN	wollen	O
noch	ADV	noch	O
nicht	PTKNEG	nicht	O
die	PRELS	die	O
meinige	PPOSS	meinig	O
werden	VAINF	werden	O
,	$,	,	O
daß	KOUS	dass	O
ich	PPER	ich	O
mit	APPR	mit	O
dem	ART	die	B-EntityPER
Gesandten	NN	Gesandten	I-EntityPER
nach	APPO	nach	O
*	XY	*	B-EntityLOC
*	XY	*	I-EntityLOC
*	XY	*	I-EntityLOC
gehen	VVINF	gehen	O
soll	VMFIN	sollen	O
.	$.	.	O

Ich	PPER	ich	O
liebe	VVFIN	lieben	O
die	ART	die	B-EntityPER
Subordination	NN	Subordination	I-EntityPER
nicht	PTKNEG	nicht	O
sehr	ADV	sehr	O
,	$,	,	O
und	KON	und	O
wir	PPER	wir	O
wissen	VVFIN	wissen	O
alle	PIS	alle	O
,	$,	,	O
daß	KOUS	dass	O
der	ART	die	B-EntityPER
Mann	NN	Mann	I-EntityPER
noch	ADV	noch	O
dazu	PAV	dazu	O
ein	ART	eine	B-EntityPER
widriger	ADJA	widrig	I-EntityPER
Mensch	NN	Mensch	I-EntityPER
ist	VAFIN	sein	O
.	$.	.	O

Meine	PPOSAT	mein	B-EntityPER
Mutter	NN	Mutter	I-EntityPER
möchte	VMFIN	mögen	O
mich	PRF	ich	O
gern	ADV	gern	O
in	APPR	in	O
Activität	NN	Activität	O
haben	VAFIN	haben	O
,	$,	,	O
sagst	VVFIN	sagen	O
du	PPER	du	O
:	$.	:	O
das	PDS	die	O
hat	VAFIN	haben	O
mich	PRF	ich	O
zu	PTKZU	zu	O
lachen	VVINF	lachen	O
gemacht	VVPP	machen	O
.	$.	.	O

Bin	VAFIN	sein	O
ich	PPER	ich	O
jetzt	ADV	jetzt	O
nicht	PTKNEG	nicht	O
auch	ADV	auch	O
activ	ADJD	activ	O
?	$.	?	O

und	KON	und	O
ist's	VAFIN	sein	O
im	APPRART	in	O
Grunde	NN	Grund	O
nicht	PTKNEG	nicht	O
einerlei	ADV	einerlei	O
.	$.	.	O
ob	KOUS	ob	O
ich	PPER	ich	O
Erbsen	NN	Erbse	O
zähle	VVFIN	zählen	O
oder	KON	oder	O
Linsen	NN	Linse|Linsen	O
?	$.	?	O

Alles	PIS	alle	O
in	APPR	in	O
der	ART	die	O
Welt	NN	Welt	O
läuft	VVFIN	laufen	O
doch	ADV	doch	O
auf	APPR	auf	O
eine	ART	eine	O
Lumperei	NN	Lumperei	O
hinaus	PTKVZ	hinaus	O
,	$,	,	O
und	KON	und	O
ein	ART	eine	O
Mensch	NN	Mensch	O
,	$,	,	O
der	PRELS	die	O
um	APPR	um	O
anderer	PIAT	andere	O
willen	APPO	willen	O
,	$,	,	O
ohne	APPR	ohne	O
daß	KOUS	dass	O
es	PPER	es	O
seine	PPOSAT	sein	O
eigene	ADJA	eigen	O
Leidenschaft	NN	Leidenschaft	O
,	$,	,	O
sein	PPOSAT	sein	O
eigenes	ADJA	eigen	O
Bedürfnis	NN	Bedürfnis	O
ist	VAFIN	sein	O
,	$,	,	O
sich	PRF	sich	O
um	APPR	um	O
Geld	NN	Geld	O
oder	KON	oder	O
Ehre	NN	Ehre	O
oder	KON	oder	O
sonst	ADV	sonst	O
was	PIS	was	O
abarbeitet	VVFIN	abarbeiten	O
,	$,	,	O
ist	VAFIN	sein	O
immer	ADV	immer	O
ein	ART	eine	O
Thor	NE	Thor	O
.	$.	.	O

===B
Am	APPRART	an	O
24	CARD	24	O
.	$.	.	O
Julius	NE	Julius	O
.	$.	.	O

Da	KOUS	da	O
dir	PPER	du	O
so	ADV	so	O
sehr	ADV	sehr	O
daran	PAV	daran	O
gelegen	VVPP	liegen	O
ist	VAFIN	sein	O
,	$,	,	O
daß	KOUS	dass	O
ich	PPER	ich	O
mein	PPOSAT	mein	O
Zeichnen	NN	Zeichnen	O
nicht	PTKNEG	nicht	O
vernachlässige	VVFIN	vernachlässigen	O
,	$,	,	O
möchte	VMFIN	mögen	O
ich	PPER	ich	O
lieber	ADJD	lieb	O
die	ART	die	O
ganze	ADJA	ganz	O
Sache	NN	Sache	O
übergehen	VVINF	übergehen	O
,	$,	,	O
als	KOUS	als	O
dir	PPER	du	O
sagen	VVINF	sagen	O
,	$,	,	O
daß	KOUS	dass	O
zeither	ADJD	zeither	O
wenig	PIAT	wenige	O
gethan	NN	gethan	O
wird	VAFIN	werden	O
.	$.	.	O

Noch	ADV	noch	O
nie	ADV	nie	O
war	VAFIN	sein	O
ich	PPER	ich	O
glücklicher	ADJD	glücklich	O
,	$,	,	O
noch	ADV	noch	O
nie	ADV	nie	O
war	VAFIN	sein	O
meine	PPOSAT	mein	O
Empfindung	NN	Empfindung	O
an	APPR	an	O
der	ART	die	O
Natur	NN	Natur	O
,	$,	,	O
bis	KON	bis	O
auf's	VVFIN	auf's	O
Steinchen	NN	Steinchen	O
,	$,	,	O
auf's	VVFIN	auf's	O
Gräschen	NN	Gräschen	O
herunter	PTKVZ	herunter	O
,	$,	,	O
voller	ADJD	voll	O
und	KON	und	O
inniger	ADJD	innig	O
,	$,	,	O
und	KON	und	O
doch	ADV	doch	O
-	$(	-	O
Ich	PPER	ich	O
weiß	VVFIN	wissen	O
nicht	PTKNEG	nicht	O
,	$,	,	O
wie	KOUS	wie	O
ich	PPER	ich	O
mich	PRF	ich	O
ausdrücken	VVINF	ausdrücken	O
soll	VMFIN	sollen	O
,	$,	,	O
meine	PPOSAT	mein	O
vorstellende	ADJA	vorstellend	O
Kraft	NN	Kraft	O
ist	VAFIN	sein	O
so	ADV	so	O
schwach	ADJD	schwach	O
,	$,	,	O
alles	PIS	alle	O
schwimmt	VVFIN	schwimmen	O
und	KON	und	O
schwankt	VVFIN	schwanken	O
so	ADV	so	O
vor	APPR	vor	O
meiner	PPOSAT	mein	O
Seele	NN	Seele	O
,	$,	,	O
daß	KOUS	dass	O
ich	PPER	ich	O
keinen	PIAT	keine	O
Umriß	NN	Umriss	O
packen	VVINF	packen	O
kann	VMFIN	können	O
;	$.	;	O
aber	KON	aber	O
ich	PPER	ich	O
bilde	VVFIN	bilden	O
mir	PPER	ich	O
ein	PTKVZ	ein	O
,	$,	,	O
wenn	KOUS	wenn	O
ich	PPER	ich	O
Thon	NN	Thon	O
hätte	VAFIN	haben	O
oder	KON	oder	O
Wachs	NN	Wachs	O
,	$,	,	O
so	ADV	so	O
wollte	VMFIN	wollen	O
ich's	ADJD	ich's	O
wohl	ADV	wohl	O
herausbilden	VVINF	herausbilden	O
.	$.	.	O

Ich	PPER	ich	O
werde	VAFIN	werden	O
auch	ADV	auch	O
Thon	NN	Thon	O
nehmen	VVINF	nehmen	O
,	$,	,	O
wenn's	VVFIN	wenn's	O
länger	ADJD	lang	O
währt	VVFIN	währen	O
,	$,	,	O
und	KON	und	O
kneten	VVFIN	kneten	O
,	$,	,	O
und	KON	und	O
sollten's	VMFIN	sollen	O
Kuchen	NN	Kuchen	O
werden	VAINF	werden	O
!	$.	!	O

Lottens	NN	Lottens	B-EntityPER
